speed,volume,weather,time_of_day,congestion_level,location,day_of_week,is_weekend,holiday,special_event,speed_volume,road_status,road_type,Is_Peak_Hour
49,215.04,cloudy,12:32:00,low,Kathmandu,Monday,0,0,0,10536.96,,,
51,165.376,cloudy,14:17:00,low,Pokhara,Wednesday,0,0,0,8434.176,,,
47,140.288,foggy,16:27:00,medium,Pokhara,Thursday,0,0,0,6593.536,,,
50,357.888,cloudy,16:30:00,low,Butwal,Friday,0,0,0,17894.4,,,
48,58.88,rainy,07:21:00,medium,Boudha,Wednesday,0,0,0,2826.24,,,
50,234.24,rainy,18:33:00,medium,Lazimpat,Thursday,0,0,0,11712,,,
54,361.728,cloudy,02:02:00,high,Lalitpur,Saturday,1,0,0,19533.312,,,
50,65.536,rainy,04:17:00,medium,Koteshwor,Tuesday,0,0,0,3276.8,,,
40,71.68,foggy,14:37:00,medium,Lazimpat,Thursday,0,0,0,2867.2,,,
71,215.04,foggy,14:00:00,medium,New Road,Tuesday,0,0,0,15267.84,,,
71,336.384,cloudy,22:00:00,high,Bhaktapur,Thursday,0,0,1,23883.264,,,
53,129.792,foggy,05:32:00,medium,Balkumari,Wednesday,0,0,0,6878.976,,,
50,2521.125,sunny,17:27:00,medium,Lazimpat,Friday,0,0,0,126056.25,,,
39,211.968,foggy,23:20:00,medium,Lalitpur,Thursday,0,0,0,8266.752,,,
54,125.952,rainy,07:38:00,medium,New Road,Wednesday,0,0,0,6801.408,,,
51,237.312,foggy,04:01:00,high,Lalitpur,Saturday,1,0,0,12102.912,,,
43,64.512,foggy,08:37:00,medium,Lalitpur,Wednesday,0,0,0,2774.016,,,
40,372.48,foggy,01:54:00,high,Madhyapur Thimi,Saturday,1,0,0,14899.2,,,
54,178.176,foggy,01:45:00,medium,Durbar Marg,Tuesday,0,0,0,9621.504,,,
56,143.36,rainy,16:38:00,medium,Madhyapur Thimi,Tuesday,0,0,0,8028.16,,,
48,198.912,sunny,11:19:00,low,New Road,Friday,0,0,0,9547.776,,,
70,182.016,sunny,23:26:00,high,Madhyapur Thimi,Saturday,1,0,0,12741.12,,,
54,205.312,cloudy,16:38:00,low,Tokha,Wednesday,0,0,0,11086.848,,,
54,345.6,foggy,06:35:00,medium,Butwal,Sunday,0,0,0,18662.4,,,
41,165.12,foggy,14:02:00,medium,Madhyapur Thimi,Wednesday,0,0,0,6769.92,,,
53,641.25,sunny,09:03:00,medium,New Road,Wednesday,0,0,0,33986.25,,,
70,128.512,cloudy,02:02:00,low,Pokhara,Monday,0,0,0,8995.84,,,
57,89.088,cloudy,19:03:00,low,New Road,Sunday,0,0,0,5078.016,,,
69,225.792,cloudy,15:53:00,low,Pokhara,Thursday,0,0,0,15579.648,,,
41,64,sunny,16:25:00,low,Kuleshwor,Sunday,0,0,0,2624,,,
45,184.32,cloudy,03:30:00,high,Durbar Marg,Saturday,1,0,0,8294.4,,,
42,198.656,cloudy,04:34:00,low,Balkumari,Friday,0,0,0,8343.552,,,
49,132.608,foggy,01:53:00,medium,Thamel,Sunday,0,0,0,6497.792,,,
51,470.016,foggy,06:26:00,high,Kathmandu,Saturday,1,0,0,23970.816,,,
53,292.608,rainy,16:20:00,high,Lazimpat,Saturday,1,0,0,15508.224,,,
48,129.536,rainy,04:59:00,medium,Kuleshwor,Tuesday,0,0,0,6217.728,,,
50,160.256,foggy,12:57:00,medium,Pokhara,Tuesday,0,0,0,8012.8,,,
46,65.024,rainy,13:31:00,medium,Madhyapur Thimi,Monday,0,0,0,2991.104,,,
47,166.4,foggy,15:04:00,medium,Thamel,Friday,0,0,0,7820.8,,,
52,258.048,sunny,00:59:00,low,Godavari,Friday,0,0,0,13418.496,,,
48,65.536,sunny,14:33:00,low,Lazimpat,Friday,0,0,0,3145.728,,,
51,259.584,sunny,00:25:00,low,Madhyapur Thimi,Thursday,0,0,0,13238.784,,,
46,298.752,cloudy,04:46:00,low,Kirtipur,Thursday,0,0,0,13742.592,,,
57,705.375,sunny,17:55:00,medium,Kirtipur,Sunday,0,0,0,40206.375,,,
48,62.464,foggy,18:13:00,medium,Butwal,Tuesday,0,0,0,2998.272,,,
49,279.552,sunny,20:32:00,low,Durbar Marg,Thursday,0,0,0,13698.048,,,
44,146.432,foggy,11:06:00,medium,New Road,Friday,0,0,0,6443.008,,,
50,122.112,cloudy,12:06:00,low,Kathmandu,Tuesday,0,0,0,6105.6,,,
46,161.28,sunny,20:28:00,high,Kuleshwor,Tuesday,0,0,1,7418.88,,,
43,188.928,sunny,22:09:00,low,Lalitpur,Tuesday,0,0,0,8123.904,,,
53,105.216,rainy,19:21:00,medium,Kirtipur,Monday,0,0,0,5576.448,,,
53,98.816,cloudy,04:15:00,low,Bhaktapur,Wednesday,0,0,0,5237.248,,,
46,1677.375,rainy,09:55:00,high,Butwal,Monday,0,0,0,77159.25,,,
48,1650.375,foggy,17:33:00,high,Lazimpat,Tuesday,0,0,0,79218,,,
50,236.544,foggy,11:07:00,high,Balkumari,Saturday,1,0,0,11827.2,,,
52,237.312,cloudy,08:34:00,low,Pokhara,Sunday,0,0,0,12340.224,,,
53,182.784,foggy,05:03:00,medium,Tokha,Friday,0,0,0,9687.552,,,
50,140.544,cloudy,15:49:00,low,Durbar Marg,Monday,0,0,0,7027.2,,,
52,235.776,rainy,13:33:00,high,Lazimpat,Wednesday,0,0,1,12260.352,,,
47,213.504,rainy,14:22:00,medium,New Road,Monday,0,0,0,10034.688,,,
51,364.5,cloudy,17:54:00,medium,Koteshwor,Sunday,0,0,0,18589.5,,,
49,756,sunny,10:00:00,medium,Lazimpat,Friday,0,0,0,37044,,,
56,222.336,cloudy,10:56:00,low,Madhyapur Thimi,Tuesday,0,0,0,12450.816,,,
58,225.024,foggy,04:07:00,medium,Durbar Marg,Friday,0,0,0,13051.392,,,
54,283.392,sunny,11:30:00,low,Butwal,Tuesday,0,0,0,15303.168,,,
55,203.776,sunny,18:21:00,low,Godavari,Monday,0,0,0,11207.68,,,
46,201.984,cloudy,13:28:00,high,Bhaktapur,Saturday,1,0,0,9291.264,,,
51,147.456,rainy,21:09:00,high,Kathmandu,Monday,0,0,1,7520.256,,,
49,3553.875,rainy,17:07:00,high,Tokha,Saturday,1,0,1,174139.875,,,
51,330.24,foggy,05:51:00,medium,Thamel,Monday,0,0,0,16842.24,,,
55,523.008,foggy,12:33:00,medium,Lalitpur,Tuesday,0,0,0,28765.44,,,
43,231.168,cloudy,21:02:00,low,Kirtipur,Wednesday,0,0,0,9940.224,,,
49,253.952,cloudy,19:03:00,low,Kirtipur,Wednesday,0,0,0,12443.648,,,
49,161.792,sunny,02:55:00,low,Madhyapur Thimi,Thursday,0,0,0,7927.808,,,
45,157.696,foggy,03:23:00,medium,Kathmandu,Monday,0,0,0,7096.32,,,
53,223.232,sunny,13:34:00,low,Lazimpat,Sunday,0,0,0,11831.296,,,
38,109.568,sunny,01:03:00,low,Pokhara,Tuesday,0,0,0,4163.584,,,
46,303.36,cloudy,08:25:00,high,Kathmandu,Thursday,0,0,1,13954.56,,,
50,223.744,foggy,00:40:00,medium,Thamel,Thursday,0,0,0,11187.2,,,
50,966.9375,foggy,09:36:00,high,Madhyapur Thimi,Saturday,1,0,0,48346.875,,,
46,246.784,rainy,15:53:00,medium,Pokhara,Wednesday,0,0,0,11352.064,,,
49,126.464,sunny,15:47:00,low,Tokha,Tuesday,0,0,0,6196.736,,,
48,126.72,foggy,06:27:00,medium,Kuleshwor,Tuesday,0,0,0,6082.56,,,
59,340.875,sunny,17:15:00,medium,Lazimpat,Friday,0,0,0,20111.625,,,
49,110.592,sunny,14:07:00,low,Bhaktapur,Wednesday,0,0,0,5419.008,,,
47,246.528,cloudy,03:48:00,low,Balkumari,Friday,0,0,0,11586.816,,,
50,53.76,cloudy,16:48:00,low,Butwal,Friday,0,0,0,2688,,,
52,87.04,cloudy,12:02:00,low,Lazimpat,Sunday,0,0,0,4526.08,,,
47,988.875,foggy,09:47:00,medium,Lalitpur,Wednesday,0,0,0,46477.125,,,
53,918,cloudy,09:06:00,medium,Godavari,Wednesday,0,0,0,48654,,,
51,321.792,foggy,02:26:00,high,Kathmandu,Saturday,1,0,0,16411.392,,,
49,399.744,rainy,20:02:00,high,Koteshwor,Saturday,1,0,0,19587.456,,,
36,259.2,foggy,20:16:00,medium,Tokha,Thursday,0,0,0,9331.2,,,
54,208.384,foggy,11:18:00,medium,Pokhara,Thursday,0,0,0,11252.736,,,
48,136.704,rainy,06:32:00,medium,New Road,Friday,0,0,0,6561.792,,,
53,220.416,sunny,01:05:00,low,Butwal,Friday,0,0,0,11682.048,,,
58,290.304,rainy,19:49:00,high,Kirtipur,Saturday,1,0,0,16837.632,,,
59,121.344,sunny,06:21:00,low,Godavari,Wednesday,0,0,0,7159.296,,,
58,200.704,sunny,11:55:00,low,Lazimpat,Monday,0,0,0,11640.832,,,
46,366.336,rainy,22:59:00,medium,New Road,Sunday,0,0,0,16851.456,,,
35,127.488,rainy,23:18:00,medium,Lalitpur,Tuesday,0,0,0,4462.08,,,
47,168.448,cloudy,20:34:00,low,Madhyapur Thimi,Thursday,0,0,0,7917.056,,,
55,419.328,rainy,02:25:00,high,Boudha,Saturday,1,0,0,23063.04,,,
47,160.128,sunny,01:10:00,high,Kirtipur,Saturday,1,0,0,7526.016,,,
55,78.848,foggy,19:49:00,medium,Boudha,Monday,0,0,0,4336.64,,,
54,315.648,sunny,18:14:00,high,Kirtipur,Friday,0,0,1,17044.992,,,
49,192,rainy,19:32:00,medium,Madhyapur Thimi,Thursday,0,0,0,9408,,,
42,2293.3125,cloudy,09:43:00,medium,Kuleshwor,Friday,0,0,0,96319.125,,,
67,350.976,sunny,14:07:00,low,Kirtipur,Thursday,0,0,0,23515.392,,,
52,338.688,sunny,07:45:00,low,Butwal,Friday,0,0,0,17611.776,,,
54,293.376,sunny,19:38:00,low,Pokhara,Monday,0,0,0,15842.304,,,
48,137.728,cloudy,07:28:00,low,Durbar Marg,Friday,0,0,0,6610.944,,,
48,125.184,cloudy,02:51:00,low,Thamel,Thursday,0,0,0,6008.832,,,
54,1169.4375,sunny,09:15:00,medium,Koteshwor,Wednesday,0,0,0,63149.625,,,
42,201.216,rainy,18:12:00,medium,Balkumari,Thursday,0,0,0,8451.072,,,
39,245.76,foggy,00:15:00,high,Kirtipur,Thursday,0,0,1,9584.64,,,
53,975.375,rainy,17:03:00,medium,Bhaktapur,Wednesday,0,0,0,51694.875,,,
47,2450.25,cloudy,17:50:00,high,Bhaktapur,Wednesday,0,0,0,115161.75,,,
49,214.528,cloudy,12:56:00,low,Pokhara,Monday,0,0,0,10511.872,,,
47,382.464,rainy,12:16:00,high,Kuleshwor,Saturday,1,0,0,17975.808,,,
52,191.232,cloudy,10:36:00,low,Pokhara,Monday,0,0,0,9944.064,,,
54,109.824,sunny,22:13:00,low,Koteshwor,Monday,0,0,0,5930.496,,,
51,200.704,cloudy,16:57:00,low,New Road,Wednesday,0,0,0,10235.904,,,
51,105.472,rainy,15:12:00,medium,Kirtipur,Tuesday,0,0,0,5379.072,,,
54,331.776,cloudy,18:48:00,high,Bhaktapur,Saturday,1,0,0,17915.904,,,
44,75.264,cloudy,20:23:00,low,Kuleshwor,Monday,0,0,0,3311.616,,,
44,374.4,foggy,19:41:00,medium,Kirtipur,Sunday,0,0,0,16473.6,,,
54,1169.4375,sunny,09:15:00,medium,Lazimpat,Monday,0,0,0,63149.625,,,
55,270.336,rainy,04:14:00,medium,Pokhara,Monday,0,0,0,14868.48,,,
47,176.128,foggy,07:15:00,medium,Tokha,Friday,0,0,0,8278.016,,,
53,181.248,cloudy,13:52:00,low,Koteshwor,Wednesday,0,0,0,9606.144,,,
50,225.792,sunny,20:05:00,low,Kuleshwor,Thursday,0,0,0,11289.6,,,
53,518.4,foggy,10:35:00,medium,Kathmandu,Monday,0,0,0,27475.2,,,
45,367.872,sunny,20:12:00,low,Bhaktapur,Tuesday,0,0,0,16554.24,,,
74,179.712,rainy,16:09:00,medium,Boudha,Monday,0,0,0,13298.688,,,
46,195.072,rainy,23:37:00,medium,Tokha,Friday,0,0,0,8973.312,,,
58,143.36,foggy,20:01:00,medium,Kirtipur,Friday,0,0,0,8314.88,,,
57,352.512,sunny,20:05:00,low,Thamel,Wednesday,0,0,0,20093.184,,,
44,171.52,cloudy,15:11:00,low,Boudha,Tuesday,0,0,0,7546.88,,,
61,317.184,foggy,19:50:00,medium,Kirtipur,Tuesday,0,0,0,19348.224,,,
46,104.448,sunny,07:12:00,low,Kathmandu,Friday,0,0,0,4804.608,,,
50,244.224,rainy,06:58:00,medium,Kirtipur,Thursday,0,0,0,12211.2,,,
62,223.744,sunny,18:25:00,low,Thamel,Sunday,0,0,0,13872.128,,,
55,213.504,cloudy,02:55:00,low,Kathmandu,Friday,0,0,0,11742.72,,,
44,163.584,rainy,02:50:00,medium,Thamel,Friday,0,0,0,7197.696,,,
72,348.672,sunny,22:11:00,low,Tokha,Sunday,0,0,0,25104.384,,,
53,221.184,rainy,06:31:00,medium,Butwal,Tuesday,0,0,0,11722.752,,,
50,148.224,rainy,19:34:00,medium,Durbar Marg,Wednesday,0,0,0,7411.2,,,
48,215.04,rainy,11:17:00,medium,Balkumari,Friday,0,0,0,10321.92,,,
52,200.192,cloudy,03:18:00,low,Madhyapur Thimi,Tuesday,0,0,0,10409.984,,,
36,59.904,cloudy,19:56:00,low,Kuleshwor,Sunday,0,0,0,2156.544,,,
46,143.616,rainy,22:39:00,medium,Balkumari,Tuesday,0,0,0,6606.336,,,
41,449.28,foggy,05:43:00,high,Kuleshwor,Saturday,1,0,0,18420.48,,,
39,205.056,foggy,10:57:00,medium,Godavari,Sunday,0,0,0,7997.184,,,
60,189.952,cloudy,14:02:00,low,Madhyapur Thimi,Monday,0,0,0,11397.12,,,
38,379.392,rainy,18:46:00,high,Kirtipur,Saturday,1,0,0,14416.896,,,
47,177.152,sunny,12:14:00,low,Pokhara,Thursday,0,0,0,8326.144,,,
51,113.664,foggy,19:13:00,medium,Madhyapur Thimi,Tuesday,0,0,0,5796.864,,,
42,241.152,cloudy,07:32:00,low,Kuleshwor,Wednesday,0,0,0,10128.384,,,
61,80.896,sunny,07:07:00,low,Tokha,Wednesday,0,0,0,4934.656,,,
47,58.88,sunny,16:08:00,low,Balkumari,Wednesday,0,0,0,2767.36,,,
54,226.304,sunny,22:39:00,low,Kuleshwor,Friday,0,0,0,12220.416,,,
57,539.136,rainy,10:19:00,medium,Madhyapur Thimi,Monday,0,0,0,30730.752,,,
47,265.728,rainy,04:18:00,medium,Koteshwor,Thursday,0,0,0,12489.216,,,
54,85.248,cloudy,07:06:00,high,Kathmandu,Sunday,0,1,0,4603.392,,,
52,182.016,foggy,15:43:00,medium,Butwal,Wednesday,0,0,0,9464.832,,,
50,75.264,sunny,08:49:00,low,New Road,Wednesday,0,0,0,3763.2,,,
51,328.32,cloudy,01:23:00,high,Kuleshwor,Friday,0,0,1,16744.32,,,
58,161.28,cloudy,00:10:00,low,Lalitpur,Tuesday,0,0,0,9354.24,,,
55,182.016,rainy,04:41:00,medium,Godavari,Sunday,0,0,0,10010.88,,,
43,211.968,foggy,18:21:00,medium,Tokha,Tuesday,0,0,0,9114.624,,,
57,354.816,cloudy,10:10:00,high,Butwal,Saturday,1,0,0,20224.512,,,
48,258.816,foggy,05:22:00,medium,Lazimpat,Monday,0,0,0,12423.168,,,
51,232.704,rainy,03:00:00,medium,Butwal,Sunday,0,0,0,11867.904,,,
55,217.088,foggy,11:15:00,medium,Kuleshwor,Wednesday,0,0,0,11939.84,,,
53,167.04,sunny,06:07:00,high,Lalitpur,Saturday,1,0,0,8853.12,,,
54,149.504,sunny,16:09:00,low,Kirtipur,Tuesday,0,0,0,8073.216,,,
43,198.72,foggy,00:15:00,high,Madhyapur Thimi,Saturday,1,0,0,8544.96,,,
52,1542.375,rainy,17:47:00,high,Durbar Marg,Tuesday,0,0,0,80203.5,,,
50,188.928,foggy,10:02:00,medium,Lazimpat,Friday,0,0,0,9446.4,,,
51,209.088,foggy,16:25:00,high,Koteshwor,Friday,0,0,1,10663.488,,,
42,65.024,foggy,16:02:00,medium,Tokha,Friday,0,0,0,2731.008,,,
48,217.344,rainy,15:42:00,medium,Koteshwor,Tuesday,0,0,0,10432.512,,,
40,136.704,foggy,15:57:00,medium,Kirtipur,Tuesday,0,0,0,5468.16,,,
49,120.576,rainy,15:23:00,medium,Butwal,Sunday,0,0,0,5908.224,,,
44,204.288,foggy,02:18:00,medium,Balkumari,Tuesday,0,0,0,8988.672,,,
58,874.125,sunny,09:09:00,medium,Madhyapur Thimi,Wednesday,0,0,0,50699.25,,,
45,119.808,cloudy,08:52:00,low,New Road,Wednesday,0,0,0,5391.36,,,
60,163.328,sunny,03:50:00,low,Bhaktapur,Friday,0,0,0,9799.68,,,
45,91.136,cloudy,00:41:00,low,Madhyapur Thimi,Sunday,0,0,0,4101.12,,,
51,65.024,sunny,11:05:00,low,Kirtipur,Tuesday,0,0,0,3316.224,,,
43,187.904,cloudy,03:53:00,low,Boudha,Wednesday,0,0,0,8079.872,,,
48,195.84,cloudy,23:43:00,low,Bhaktapur,Thursday,0,0,0,9400.32,,,
55,1032.75,foggy,17:29:00,high,Boudha,Tuesday,0,0,0,56801.25,,,
56,238.08,foggy,20:38:00,medium,Thamel,Monday,0,0,0,13332.48,,,
45,205.824,rainy,16:35:00,medium,Pokhara,Friday,0,0,0,9262.08,,,
50,252.416,cloudy,02:34:00,low,Butwal,Wednesday,0,0,0,12620.8,,,
52,113.664,sunny,07:57:00,low,Lazimpat,Tuesday,0,0,0,5910.528,,,
47,554.112,foggy,05:37:00,high,Durbar Marg,Saturday,1,0,0,26043.264,,,
38,313.344,rainy,14:04:00,high,New Road,Saturday,1,0,0,11907.072,,,
50,63.488,cloudy,08:21:00,low,Kuleshwor,Friday,0,0,0,3174.4,,,
52,224.256,sunny,23:36:00,low,Kathmandu,Wednesday,0,0,0,11661.312,,,
59,277.248,cloudy,06:42:00,low,Durbar Marg,Monday,0,0,0,16357.632,,,
56,244.224,sunny,19:49:00,low,Balkumari,Friday,0,0,0,13676.544,,,
42,452.736,rainy,06:17:00,medium,Balkumari,Friday,0,0,0,19014.912,,,
43,153.6,rainy,10:36:00,medium,Kathmandu,Thursday,0,0,0,6604.8,,,
46,121.856,sunny,20:55:00,low,Pokhara,Friday,0,0,0,5605.376,,,
59,143.872,cloudy,07:40:00,low,Kirtipur,Sunday,0,0,0,8488.448,,,
46,319.488,sunny,11:04:00,low,New Road,Tuesday,0,0,0,14696.448,,,
42,293.376,rainy,19:18:00,medium,Tokha,Monday,0,0,0,12321.792,,,
49,141.312,sunny,22:46:00,low,Butwal,Monday,0,0,0,6924.288,,,
49,1164.375,cloudy,17:49:00,medium,Boudha,Monday,0,0,0,57054.375,,,
55,183.808,cloudy,07:14:00,low,Godavari,Wednesday,0,0,0,10109.44,,,
53,65.024,rainy,03:16:00,medium,Balkumari,Tuesday,0,0,0,3446.272,,,
47,190.464,rainy,16:31:00,medium,Koteshwor,Tuesday,0,0,0,8951.808,,,
46,486.144,rainy,06:16:00,high,Kathmandu,Wednesday,0,1,0,22362.624,,,
50,319.488,cloudy,04:17:00,low,Boudha,Monday,0,0,0,15974.4,,,
41,119.808,foggy,10:38:00,medium,Kuleshwor,Monday,0,0,0,4912.128,,,
48,223.232,foggy,23:23:00,medium,Thamel,Wednesday,0,0,0,10715.136,,,
52,247.68,sunny,22:15:00,high,Godavari,Saturday,1,0,0,12879.36,,,
53,191.232,foggy,10:15:00,medium,Koteshwor,Friday,0,0,0,10135.296,,,
51,143.616,foggy,01:56:00,medium,Butwal,Sunday,0,0,0,7324.416,,,
52,88.576,cloudy,01:26:00,low,Kathmandu,Monday,0,0,0,4605.952,,,
49,756,sunny,10:00:00,medium,Thamel,Sunday,0,0,0,37044,,,
54,124.928,sunny,04:39:00,low,Lalitpur,Wednesday,0,0,0,6746.112,,,
49,92.928,rainy,16:39:00,high,Kathmandu,Saturday,1,0,0,4553.472,,,
46,52.224,cloudy,12:09:00,low,Pokhara,Tuesday,0,0,0,2402.304,,,
44,240.128,foggy,20:22:00,medium,Butwal,Friday,0,0,0,10565.632,,,
48,234.496,rainy,05:28:00,medium,Kathmandu,Tuesday,0,0,0,11255.808,,,
50,223.488,cloudy,01:09:00,low,Boudha,Monday,0,0,0,11174.4,,,
59,88.576,rainy,01:51:00,medium,Durbar Marg,Sunday,0,0,0,5225.984,,,
57,308.736,sunny,04:54:00,low,Kirtipur,Monday,0,0,0,17597.952,,,
57,101.888,rainy,05:24:00,medium,Kuleshwor,Tuesday,0,0,0,5807.616,,,
59,162.304,rainy,12:37:00,medium,Butwal,Wednesday,0,0,0,9575.936,,,
52,124.416,cloudy,05:13:00,low,Lalitpur,Sunday,0,0,0,6469.632,,,
37,223.488,foggy,07:07:00,medium,Kirtipur,Wednesday,0,0,0,8269.056,,,
49,173.056,sunny,08:11:00,low,Pokhara,Sunday,0,0,0,8479.744,,,
52,157.184,foggy,21:42:00,medium,Koteshwor,Tuesday,0,0,0,8173.568,,,
53,337.152,rainy,02:02:00,medium,Koteshwor,Sunday,0,0,0,17869.056,,,
45,227.328,sunny,04:39:00,low,Lazimpat,Wednesday,0,0,0,10229.76,,,
49,116.736,foggy,07:23:00,medium,Kirtipur,Tuesday,0,0,0,5720.064,,,
48,366.336,sunny,03:26:00,high,New Road,Wednesday,0,1,0,17584.128,,,
55,171.008,cloudy,14:53:00,low,Koteshwor,Thursday,0,0,0,9405.44,,,
50,235.776,foggy,22:08:00,medium,Madhyapur Thimi,Monday,0,0,0,11788.8,,,
50,528.768,cloudy,01:42:00,high,Balkumari,Saturday,1,0,0,26438.4,,,
49,235.52,foggy,13:56:00,medium,New Road,Thursday,0,0,0,11540.48,,,
54,238.08,foggy,04:20:00,medium,Kirtipur,Tuesday,0,0,0,12856.32,,,
51,101.888,cloudy,19:17:00,low,Madhyapur Thimi,Tuesday,0,0,0,5196.288,,,
54,147.456,cloudy,18:48:00,low,Thamel,Monday,0,0,0,7962.624,,,
51,180.864,rainy,18:09:00,high,Kathmandu,Thursday,0,0,1,9224.064,,,
52,158.976,cloudy,05:55:00,high,Tokha,Saturday,1,0,0,8266.752,,,
54,170.496,cloudy,02:59:00,low,Lazimpat,Friday,0,0,0,9206.784,,,
54,208.384,rainy,14:30:00,medium,Balkumari,Tuesday,0,0,0,11252.736,,,
55,129.024,rainy,08:41:00,medium,Butwal,Monday,0,0,0,7096.32,,,
49,201.216,sunny,22:39:00,low,Butwal,Wednesday,0,0,0,9859.584,,,
56,82.432,rainy,13:53:00,medium,Pokhara,Thursday,0,0,0,4616.192,,,
54,77.312,cloudy,10:38:00,low,Lalitpur,Friday,0,0,0,4174.848,,,
48,355.584,cloudy,01:14:00,low,Madhyapur Thimi,Monday,0,0,0,17068.032,,,
49,69.632,rainy,23:10:00,medium,Kirtipur,Friday,0,0,0,3411.968,,,
49,353.28,foggy,13:56:00,medium,Thamel,Thursday,0,0,0,17310.72,,,
61,153.088,sunny,14:05:00,low,New Road,Wednesday,0,0,0,9338.368,,,
44,261.888,sunny,19:34:00,high,Kuleshwor,Monday,0,0,1,11523.072,,,
53,57.344,foggy,13:41:00,medium,Kirtipur,Tuesday,0,0,0,3039.232,,,
56,115.968,cloudy,03:48:00,low,Tokha,Sunday,0,0,0,6494.208,,,
51,134.656,cloudy,03:13:00,low,Godavari,Friday,0,0,0,6867.456,,,
59,350.208,sunny,16:43:00,high,Godavari,Saturday,1,0,0,20662.272,,,
46,242.688,rainy,08:15:00,medium,Kuleshwor,Friday,0,0,0,11163.648,,,
50,1650.375,cloudy,09:11:00,high,Kathmandu,Wednesday,0,0,0,82518.75,,,
48,206.592,rainy,10:18:00,high,Thamel,Sunday,0,0,1,9916.416,,,
44,255.744,rainy,12:29:00,medium,Butwal,Sunday,0,0,0,11252.736,,,
44,144.384,foggy,19:13:00,medium,Kirtipur,Monday,0,0,0,6352.896,,,
57,329.472,foggy,03:29:00,high,Balkumari,Saturday,1,0,0,18779.904,,,
48,271.104,cloudy,11:31:00,high,Balkumari,Wednesday,0,1,0,13012.992,,,
50,91.392,foggy,23:08:00,medium,Boudha,Tuesday,0,0,0,4569.6,,,
42,226.304,sunny,21:36:00,low,Kirtipur,Friday,0,0,0,9504.768,,,
49,354.816,rainy,15:51:00,medium,New Road,Wednesday,0,0,0,17385.984,,,
47,382.464,sunny,16:28:00,low,Balkumari,Friday,0,0,0,17975.808,,,
54,355.584,rainy,11:12:00,medium,Lazimpat,Wednesday,0,0,0,19201.536,,,
48,142.848,sunny,16:31:00,low,Balkumari,Thursday,0,0,0,6856.704,,,
50,327.168,sunny,13:53:00,low,Durbar Marg,Wednesday,0,0,0,16358.4,,,
55,440.064,rainy,14:51:00,high,Lalitpur,Saturday,1,0,1,24203.52,,,
46,237.056,rainy,19:37:00,medium,Pokhara,Tuesday,0,0,0,10904.576,,,
46,92.16,cloudy,20:32:00,high,Bhaktapur,Thursday,0,0,1,4239.36,,,
53,261.888,sunny,12:31:00,low,Boudha,Tuesday,0,0,0,13880.064,,,
51,330.24,foggy,05:31:00,medium,Tokha,Friday,0,0,0,16842.24,,,
55,497.664,sunny,06:18:00,high,Balkumari,Friday,0,0,1,27371.52,,,
52,168.192,foggy,01:15:00,medium,Godavari,Friday,0,0,0,8745.984,,,
51,53.76,sunny,07:24:00,low,Thamel,Friday,0,0,0,2741.76,,,
51,179.2,foggy,20:53:00,medium,Godavari,Sunday,0,0,0,9139.2,,,
55,154.368,rainy,22:40:00,medium,Kirtipur,Sunday,0,0,0,8490.24,,,
67,172.544,sunny,04:18:00,low,Bhaktapur,Tuesday,0,0,0,11560.448,,,
53,228.096,rainy,22:41:00,medium,Lalitpur,Monday,0,0,0,12089.088,,,
48,129.024,foggy,07:43:00,medium,Lazimpat,Friday,0,0,0,6193.152,,,
56,164.352,cloudy,06:36:00,low,New Road,Thursday,0,0,0,9203.712,,,
48,98.304,rainy,22:14:00,medium,Godavari,Tuesday,0,0,0,4718.592,,,
56,89.6,cloudy,00:30:00,low,Tokha,Wednesday,0,0,0,5017.6,,,
51,357.12,cloudy,07:18:00,low,Kuleshwor,Sunday,0,0,0,18213.12,,,
48,121.344,foggy,16:55:00,medium,Balkumari,Thursday,0,0,0,5824.512,,,
49,242.688,sunny,11:22:00,low,Lalitpur,Thursday,0,0,0,11891.712,,,
73,1640.25,cloudy,09:17:00,high,Balkumari,Wednesday,0,0,0,119738.25,,,
58,98.304,cloudy,21:42:00,low,Pokhara,Sunday,0,0,0,5701.632,,,
39,434.304,cloudy,05:06:00,high,Boudha,Saturday,1,0,0,16937.856,,,
51,220.416,rainy,03:34:00,medium,Kathmandu,Tuesday,0,0,0,11241.216,,,
52,202.752,sunny,06:23:00,high,Lalitpur,Saturday,1,0,0,10543.104,,,
48,142.336,sunny,00:24:00,low,Godavari,Friday,0,0,0,6832.128,,,
58,341.76,foggy,22:34:00,medium,Kirtipur,Monday,0,0,0,19822.08,,,
42,143.872,rainy,21:12:00,medium,Lalitpur,Wednesday,0,0,0,6042.624,,,
59,110.592,cloudy,00:15:00,low,Tokha,Sunday,0,0,0,6524.928,,,
50,201.216,cloudy,08:17:00,low,Boudha,Sunday,0,0,0,10060.8,,,
56,323.712,cloudy,01:01:00,high,Butwal,Friday,0,0,1,18127.872,,,
44,250.88,sunny,15:38:00,low,Pokhara,Friday,0,0,0,11038.72,,,
54,987.1875,foggy,17:47:00,high,Lazimpat,Monday,0,0,0,53308.125,,,
45,238.592,sunny,13:55:00,low,Tokha,Wednesday,0,0,0,10736.64,,,
49,461.952,foggy,04:25:00,medium,Durbar Marg,Thursday,0,0,0,22635.648,,,
